,calibName,chamber,splitDriftTime,diffJointPoint,para_smallRt,residual_smallRt,ndf_smallRt,para_largeRt,residual_largeRt,ndf_largeRt,para_res,residual_res,ndf_res
548,BOL_4_5,BOL5A07,98.36557705136758,-0.0006060904023659219,"[0.04643625797202208, 0.06921400650046335]",[0.01637447],14,"[-5.773773197383531e-11, 1.2037119037404076e-07, -9.871588070379973e-05, 0.04928643580095186, 0.6342427877512206]",[0.02595539],87,"[0.009595323031457641, -0.4187241923764279, 7.104117200911802, -56.25674621246307, 240.49044331300357]",[8.18413],100
549,BOL_4_6,BOL6A07,98.36557705136758,-0.0005393428418676294,"[0.046436001770124455, 0.0692257142857136]",[0.01637397],14,"[-5.771564157136651e-11, 1.203335569038903e-07, -9.869300205503759e-05, 0.04928014364556858, 0.6347273542910231]",[0.02596628],87,"[0.009593261360439077, -0.41865353621297463, 7.103324263377584, -56.253846085683165, 240.49057406428784]",[8.1778841],100
550,BOL_5_-1,BOL1C09,98.56571047364909,0.0006674563650044263,"[0.04639560937580517, 0.07057482250252646]",[0.01863901],14,"[-5.553823511060398e-11, 1.166960306774351e-07, -9.646921142734284e-05, 0.048618031495263406, 0.682900829752657]",[0.02575821],87,"[0.009502816225965141, -0.41583767211937916, 7.073968863107924, -56.12883602542862, 240.23936398090262]",[7.85540219],100
551,BOL_5_-2,BOL2C09,98.66577718478986,-0.0004950832944921046,"[0.046393650542745246, 0.07064196220581867]",[0.01877312],14,"[-5.542657871059759e-11, 1.1650834854576071e-07, -9.635339639137491e-05, 0.04858307252250014, 0.6854658353824841]",[0.02576165],87,"[0.009565790069141534, -0.4179720886296851, 7.0979671186873485, -56.223803894808725, 240.30282459249764]",[7.69682794],100
552,BOL_5_-3,BOL3C09,98.36557705136758,-0.0006257387476615861,"[0.046436977547138235, 0.06917647706557561]",[0.01636166],14,"[-5.775143428325167e-11, 1.203937238386375e-07, -9.872960824094311e-05, 0.049290631522422454, 0.633956337824578]",[0.02596989],87,"[0.009597574033894118, -0.41879938774655556, 7.104927110944349, -56.259431427541124, 240.48917209900256]",[8.18219429],100
553,BOL_5_-4,BOL4C09,98.66577718478986,-0.0004865039074299915,"[0.04639358531068616, 0.070642857142858]",[0.01877231],14,"[-5.5424653306088303e-11, 1.1650534000592255e-07, -9.635182541168762e-05, 0.0485827386018846, 0.6854892339346741]",[0.02575993],87,"[0.009565814008283812, -0.4179725208433325, 7.097966419351436, -56.223772410026776, 240.30278984042562]",[7.69792029],100
554,BOL_5_-5,BOL5C09,98.56571047364909,0.00011299433528932923,"[0.04640110133304455, 0.07037986561773528]",[0.01832515],14,"[-5.583076276514312e-11, 1.1718735671012415e-07, -9.677064784812235e-05, 0.04870749178270462, 0.6763606511697918]",[0.02580656],87,"[0.009401266618133838, -0.4122277677657157, 7.031108652601385, -55.949732487609786, 240.12954733579227]",[7.99333653],100
555,BOL_5_-6,BOL6C09,98.76584389593062,-0.0006491397866827953,"[0.04638108655510765, 0.07105910574726512]",[0.01950526],14,"[-5.481333165343318e-11, 1.1547729769464428e-07, -9.571901338156265e-05, 0.048393111647078796, 0.699361468096015]",[0.0257148],87,"[0.00963486815605418, -0.4202519114725162, 7.122548954049066, -56.31343592228614, 240.34209153558655]",[6.9465985],100
556,BOL_5_1,BOL1A09,98.66577718478986,-0.00017200481521495448,"[0.04639043263962414, 0.07073415148560605]",[0.01893926],14,"[-5.528735503695292e-11, 1.1627469770661366e-07, -9.621021503436738e-05, 0.048540587854178766, 0.6885727564713806]",[0.02574881],87,"[0.009634968041035955, -0.42026219834248707, 7.1229297838173355, -56.31820881340972, 240.35899871480234]",[7.52139381],100
557,BOL_5_2,BOL2A09,98.66577718478986,-0.0005022460815471419,"[0.0463937866709072, 0.0706308791055181]",[0.01874992],14,"[-5.5437461983995276e-11, 1.1652657452100675e-07, -9.63652432414241e-05, 0.04858720059502645, 0.685152574780612]",[0.02575095],87,"[0.009568695197384559, -0.41807085742468564, 7.099065383562505, -56.22779100618258, 240.30281551184817]",[7.69846095],100
558,BOL_5_3,BOL3A09,98.36557705136758,0.00019396953574091214,"[0.04642771213931769, 0.06949960370354358]",[0.01681763],14,"[-5.728122132674627e-11, 1.196116479565651e-07, -9.825335254272672e-05, 0.049149079075872786, 0.6442038452780608]",[0.02593508],87,"[0.009573835616326883, -0.4179515203204646, 7.095499516627348, -56.22882385761554, 240.4978321778376]",[8.04458286],100
559,BOL_5_4,BOL4A09,98.66577718478986,-0.0005329939371145898,"[0.0463941818544019, 0.07060663900510743]",[0.01869189],14,"[-5.548792601515285e-11, 1.1661172931252221e-07, -9.641692470130252e-05, 0.04860191192940356, 0.6841111791770137]",[0.02577301],87,"[0.009576274915774938, -0.4183284890024983, 7.101937913185658, -56.238385864252535, 240.3039275269704]",[7.70816735],100
560,BOL_5_5,BOL5A09,98.66577718478986,0.0003620723037434104,"[0.046384754870917776, 0.07093439900112479]",[0.01926031],14,"[-5.499492164629027e-11, 1.1578402828671206e-07, -9.590901964796862e-05, 0.048450496336422955, 0.6951472883876658]",[0.02570469],87,"[0.00965629776021211, -0.4207522489449323, 7.124880442569947, -56.30376318509331, 240.30217253184418]",[7.36169311],100
561,BOL_5_6,BOL6A09,98.66577718478986,-0.0002355286598154649,"[0.04639089784322423, 0.07072325265851742]",[0.01891589],14,"[-5.529833428263701e-11, 1.1629385057445909e-07, -9.622268076447938e-05, 0.04854452085934782, 0.6882601776092174]",[0.02575482],87,"[0.00954628372752042, -0.4173059423717881, 7.090504070796254, -56.19622848677276, 240.3009039921829]",[7.67868551],100
562,BOL_6_-1,BOL1C11,98.56571047364909,-0.0005255853365380148,"[0.046407929590490164, 0.07014053668849045]",[0.01795218],14,"[-5.6172038913275825e-11, 1.1775894399520048e-07, -9.712108132261537e-05, 0.0488123365350308, 0.6687110758272012]",[0.02583626],87,"[0.00931220169092522, -0.4093163633568312, 7.0000330549853205, -55.83730971698937, 240.07800010172576]",[7.54739275],100
563,BOL_6_-2,BOL2C11,98.46564376250834,-0.0004956018020267905,"[0.046421253295046455, 0.06970557959061625]",[0.01719179],14,"[-5.690967186893809e-11, 1.1899158152734659e-07, -9.787430865367944e-05, 0.049036073223815736, 0.6524304630415833]",[0.02590805],87,"[0.009445118258027197, -0.4134030059802352, 7.0394434989078425, -55.95007638471234, 240.04394857162032]",[7.72181463],100
564,BOL_6_-3,BOL3C11,98.26551034022681,0.00046621437103500085,"[0.046439569983289845, 0.06909456325895995]",[0.01617078],14,"[-5.792342189963755e-11, 1.206788680442197e-07, -9.890279956403556e-05, 0.04934210253615943, 0.6302514377937773]",[0.02599831],87,"[0.009630312474944454, -0.41963968003104585, 7.110091463626945, -56.25470466855813, 240.4588959930756]",[8.35831257],100
565,BOL_6_-4,BOL4C11,98.36557705136758,0.0004558463025512438,"[0.046425734247736286, 0.0695505318303364]",[0.01696463],14,"[-5.7127913565328936e-11, 1.1935494062744e-07, -9.809634856287277e-05, 0.04910267862257187, 0.6475971361421967]",[0.02592654],87,"[0.009575919684284506, -0.4179946043624807, 7.094692388543598, -56.20590367657467, 240.37247450262083]",[8.03104482],100
566,BOL_6_-5,BOL5C11,98.36557705136758,0.0005725100972426844,"[0.046424309437062744, 0.06960571428571424]",[0.01702423],14,"[-5.7053276909265516e-11, 1.1923140099576125e-07, -9.80214757988477e-05, 0.04908042317852765, 0.6492041398358763]",[0.02589857],87,"[0.009563805468561806, -0.4175821494795867, 7.09008928574928, -56.1889939711525, 240.37148997935907]",[8.01710812],100
567,BOL_6_-6,BOL6C11,98.46564376250834,-0.0005232126508998292,"[0.0464215506137131, 0.0697006660364385]",[0.01718355],14,"[-5.6916510178637683e-11, 1.190024527047295e-07, -9.78807704510373e-05, 0.04903812111656108, 0.6522784818904351]",[0.02589809],87,"[0.00944634019278352, -0.41344518101028405, 7.039922557705861, -55.951882912419585, 240.0441334382318]",[7.72476068],100
568,BOL_6_1,BOL1A11,98.36557705136758,0.00028475316590181876,"[0.04642725444000261, 0.06950285714285721]",[0.01685614],14,"[-5.7228658322787136e-11, 1.1952332888972333e-07, -9.81991053147832e-05, 0.04913296322304721, 0.6453923589897756]",[0.02593078],87,"[0.009591305162745005, -0.41852030131187556, 7.100589761030847, -56.22779528472753, 240.37460228665094]",[8.04167657],100
569,BOL_6_2,BOL2A11,98.46564376250834,0.0002072479120087678,"[0.046414664091588606, 0.06991232468636997]",[0.01756629],14,"[-5.652046714839017e-11, 1.1834164218273742e-07, -9.74784088919659e-05, 0.04891949558090678, 0.6609155936421313]",[0.02587414],87,"[0.009337064789002914, -0.4099956216133324, 7.005142508932344, -55.84019384435117, 240.02811441206512]",[7.42697037],100
570,BOL_6_3,BOL3A11,98.36557705136758,-0.0002167157614261228,"[0.04643242683895984, 0.06933597234492905]",[0.01657822],14,"[-5.751052013462835e-11, 1.1999329779835568e-07, -9.848595797935061e-05, 0.04921829012653125, 0.6391941748748783]",[0.02593046],87,"[0.009610617338277241, -0.41920578003897147, 7.109526560911307, -56.280533556377655, 240.50132188867846]",[8.09960071],100
571,BOL_6_4,BOL4A11,98.46564376250834,-0.0006675188463818316,"[0.04642314092617493, 0.0696429918620701]",[0.01705649],14,"[-5.7037452633192174e-11, 1.192035280905082e-07, -9.80033021855419e-05, 0.0490746827894914, 0.6496404361919698]",[0.02592658],87,"[0.009561687803302374, -0.41750951323660157, 7.0892814627365635, -56.18620190066958, 240.37277650173806]",[8.02154622],100
572,BOL_6_5,BOL5A11,98.46564376250834,0.00031392373783400984,"[0.04641300910059175, 0.06998257962969255]",[0.01764943],14,"[-5.6459968081138094e-11, 1.1824023653225564e-07, -9.741525041444358e-05, 0.048899774774022076, 0.6623501567332514]",[0.02584642],87,"[0.009325170152528277, -0.4095909356262518, 7.0006321413494454, -55.82369304411331, 240.02753319050052]",[7.42469072],100
573,BOL_6_6,BOL6A11,98.46564376250834,0.0005460025070247454,"[0.046410903635442056, 0.07006857142857126]",[0.01778616],14,"[-5.633027364899667e-11, 1.1802339173700484e-07, -9.728311274193585e-05, 0.04886096239049772, 0.6651962831543057]",[0.02585329],87,"[0.00930559954099832, -0.4089232456466246, 6.993161829098827, -55.79615407769616, 240.0257697892962]",[7.41604761],100
574,BOL_7_-1,BOL1C13,98.66577718478986,-0.00026775744405327373,"[0.04639102078948705, 0.07072256496149372]",[0.01890274],14,"[-5.531518476724795e-11, 1.1632233220439102e-07, -9.623998427404065e-05, 0.04854938308073307, 0.6879023455712647]",[0.0257477],87,"[0.009547728743761896, -0.4173561652821611, 7.091074508306894, -56.19830998260256, 240.300528482751]",[7.68268061],100
575,BOL_7_-2,BOL2C13,98.46564376250834,-8.496318845008233e-05,"[0.046417218706622854, 0.06982639613997156]",[0.01739989],14,"[-5.669106629000693e-11, 1.1862688155683682e-07, -9.76520361250787e-05, 0.048970377587961564, 0.6572059928063002]",[0.02588873],87,"[0.009362372533762476, -0.4108603188202699, 7.01483707135705, -55.876078226238825, 240.0309450828171]",[7.43488312],100
576,BOL_7_-3,BOL3C13,98.46564376250834,-3.260902534663046e-06,"[0.046416606163612505, 0.0698601471556564]",[0.01745969],14,"[-5.663640980632295e-11, 1.1853455421280252e-07, -9.75951532177042e-05, 0.048953599270254985, 0.6584447167465324]",[0.02585674],87,"[0.009354076589291199, -0.41057746258054, 7.011676934647929, -55.864477094172244, 240.03042851633708]",[7.43323626],100
577,BOL_7_-4,BOL4C13,99.36624416277517,0.000304132760296838,"[0.0462691198672713, 0.07476750983392406]",[0.02532535],14,"[-5.0594453760588006e-11, 1.0833373604360539e-07, -9.129570662164024e-05, 0.047058664012691494, 0.7966848571575199]",[0.02530534],87,"[0.00968094854976468, -0.42082674706521905, 7.113913695377048, -56.19198744116958, 240.1471136924215]",[7.10249025],100
578,BOL_7_-5,BOL5C13,98.56571047364909,-0.0004783811761743806,"[0.046408046735563306, 0.07012504893029681]",[0.01794975],14,"[-5.61654734662465e-11, 1.177471897423352e-07, -9.711345742661464e-05, 0.04881009774786808, 0.6689115747170624]",[0.02583143],87,"[0.009311840800977269, -0.40930258656678675, 6.99985641700001, -55.83651169538252, 240.07752078855646]",[7.54417631],100
579,BOL_7_-6,BOL6C13,98.46564376250834,-0.00037092714617514844,"[0.0464199548007312, 0.06975714574934948]",[0.01726655],14,"[-5.6835659136517406e-11, 1.1886822300715749e-07, -9.77999648647673e-05, 0.049014813559834176, 0.6539622038843026]",[0.02589318],87,"[0.009434850179728404, -0.41305332388114185, 7.035539043018688, -55.93570907888815, 240.04296593179305]",[7.71352601],100
580,BOL_7_-7,BOE3C13,98.96597731821214,-0.0006658982283562764,"[0.0463529462571039, 0.0720234098990234]",[0.02119859],14,"[-5.345069382845617e-11, 1.1317925712369989e-07, -9.430142445899915e-05, 0.04796768091184713, 0.730589688000934]",[0.02556447],87,"[0.009471886476363869, -0.4148652141551464, 7.06489198539603, -56.11724970610698, 240.37423290212163]",[6.25772941],100
581,BOL_7_1,BOL1A13,98.66577718478986,0.00046022881777307845,"[0.04638391716412936, 0.07097053417590489]",[0.0193437],14,"[-5.493602631603413e-11, 1.1568480976553282e-07, -9.584776828764443e-05, 0.0484320529892583, 0.6965120946540491]",[0.02570846],87,"[0.009646423554743041, -0.4204152924027532, 7.1211090871035685, -56.28984132498886, 240.30114427777045]",[7.34907859],100
582,BOL_7_2,BOL2A13,98.56571047364909,0.00017983045810066045,"[0.046400810697208916, 0.07039443876191873]",[0.01833984],14,"[-5.5810181808996314e-11, 1.1715120564932159e-07, -9.674765418655755e-05, 0.04870086854354905, 0.6768755251746548]",[0.02580612],87,"[0.009399377331305393, -0.4121632243516279, 7.0303910559890745, -55.94719041480358, 240.13008357886457]",[7.98912991],100
583,BOL_7_3,BOL3A13,98.56571047364909,3.344859133846967e-05,"[0.046401979926094836, 0.07035469323532025]",[0.01825731],14,"[-5.589349028887696e-11, 1.172919003080638e-07, -9.683444102839428e-05, 0.04872668066360349, 0.6749767410796439]",[0.02581969],87,"[0.009412672262375587, -0.41261718686031246, 7.035479877157623, -55.966071577594725, 240.13199916425341]",[7.99443312],100
584,BOL_7_4,BOL4A13,98.46564376250834,0.0004082492200518928,"[0.04641237946634821, 0.0700119270105407]",[0.01767285],14,"[-5.642238177405617e-11, 1.1817715288051903e-07, -9.737665460309078e-05, 0.04888845093678538, 0.6632093271373574]",[0.02584694],87,"[0.009319905431273347, -0.40941133452029294, 6.998625248673347, -55.81634344691588, 240.02739516298348]",[7.41817849],100
585,BOL_7_5,BOL5A13,98.46564376250834,0.0006567117082187934,"[0.04640987375793697, 0.07008285259265351]",[0.01785155],14,"[-5.625856387366337e-11, 1.1790351731822186e-07, -9.720962975566463e-05, 0.04883887613679218, 0.6667898499710275]",[0.02583389],87,"[0.009293091630599973, -0.40849528650904665, 6.988341785628616, -55.777990861269, 240.02234892496685]",[7.41575889],100
586,BOL_7_6,BOL6A13,98.56571047364909,0.0005551145443174477,"[0.046396971949573346, 0.07052313459344163]",[0.01855075],14,"[-5.561471711389423e-11, 1.1682356616413952e-07, -9.654707894332324e-05, 0.04864133190243239, 0.6812160729487722]",[0.02577209],87,"[0.009445176095688419, -0.41383138028103766, 7.050681458840743, -56.03310319774389, 240.17321059362425]",[7.91196698],100
587,BOL_7_7,BOE3A13,98.86591060707137,0.00026777061972893534,"[0.04635749780961166, 0.07187780747607482]",[0.02091445],14,"[-5.367311132845558e-11, 1.135539006948764e-07, -9.453228574283672e-05, 0.04803704878844549, 0.7254918696801937]",[0.02558249],87,"[0.009508893449115255, -0.4161283009825687, 7.07903852040546, -56.16957927738718, 240.37855776162405]",[6.28588334],100
588,BOL_8_-1,BOL1C15,98.56571047364909,-0.0006322943232195399,"[0.046408661556330215, 0.07012802209068046]",[0.01789702],14,"[-5.6228247174366854e-11, 1.1785382623995201e-07, -9.718013518255227e-05, 0.04883033742659882, 0.6673778956853693]",[0.02583326],87,"[0.00928887700441808, -0.40835194761953747, 6.986752420623255, -55.77233724461897, 240.02328192490086]",[7.41726452],100
589,BOL_8_-2,BOL2C15,98.46564376250834,-0.0004610329629670673,"[0.04642067333108244, 0.06971999561364967]",[0.01720848],14,"[-5.6888800298717585e-11, 1.1895774318113717e-07, -9.785471579375326e-05, 0.04903070698646123, 0.6527911116972481]",[0.02588154],87,"[0.009442644626984083, -0.4133187834572586, 7.03850384768806, -55.946634737770054, 240.0438447413265]",[7.72213936],100
590,BOL_8_-3,BOL3C15,98.06537691794529,0.000347813505072736,"[0.04646765287144238, 0.06816925244087636]",[0.01470145],14,"[-5.961284782950419e-11, 1.2347905953409545e-07, -0.00010060139743870027, 0.04984393360310138, 0.5939491063713414]",[0.02613749],87,"[0.009560810591977375, -0.41721629074538275, 7.082316270780061, -56.148129832537755, 240.43175991523805]",[7.88668511],100
591,BOL_8_-4,BOL4C15,98.46564376250834,0.00023619882290226712,"[0.04641393905034772, 0.0699572774432766]",[0.01758948],14,"[-5.6502464594323066e-11, 1.183119205719138e-07, -9.74600959810239e-05, 0.04891373681834714, 0.6613342755091524]",[0.02584756],87,"[0.009333665356345956, -0.4098809849788647, 7.0038881901744245, -55.83586893375772, 240.0294127845469]",[7.42333484],100
592,BOL_8_-5,BOL5C15,98.46564376250834,-0.0003685194121807456,"[0.046419974376196285, 0.06975443292172594]",[0.01724498],14,"[-5.68318922717807e-11, 1.188619969650592e-07, -9.77961297107875e-05, 0.04901361855729238, 0.6540498990594189]",[0.02588963],87,"[0.009434247074320376, -0.41303290723662023, 7.0353134340124805, -55.93490287942094, 240.04303921698047]",[7.71341027],100
593,BOL_8_-6,BOL6C15,98.36557705136758,0.0003075982384466158,"[0.046427371528898, 0.06949753510664969]",[0.01685579],14,"[-5.7217599596574194e-11, 1.1950362789292692e-07, -9.818662406472344e-05, 0.04912953982040925, 0.6456550939839136]",[0.025924],87,"[0.009590325516745553, -0.41848657062694594, 7.1002056910914995, -56.22630474541073, 240.37408852422314]",[8.04237859],100
594,BOL_8_1,BOL1A15,98.46564376250834,0.00015549354019483985,"[0.04641479053160936, 0.06991986779685498]",[0.01756008],14,"[-5.6544423034091564e-11, 1.1838174707138598e-07, -9.750283223606862e-05, 0.048926617681170105, 0.6603833112063227]",[0.02588184],87,"[0.00934035097743673, -0.41010878173123755, 7.00642749630921, -55.84509607553723, 240.02916457011528]",[7.42566686],100
595,BOL_8_2,BOL2A15,98.46564376250834,0.0006612165738184572,"[0.046409971912413826, 0.07006859268289133]",[0.01784821],14,"[-5.6261174671273424e-11, 1.1790753472680595e-07, -9.721233772512165e-05, 0.04884007417890321, 0.6666944589685669]",[0.02584204],87,"[0.009294749541286106, -0.4085509457758817, 6.988953378228609, -55.78021286632878, 240.02264125653247]",[7.4154428],100
596,BOL_8_3,BOL3A15,98.26551034022681,0.00045471658430962236,"[0.046438946618635464, 0.06911781257867819]",[0.01621672],14,"[-5.790393281133324e-11, 1.2064804256742613e-07, -9.888514742905719e-05, 0.049337006283554585, 0.6305597009487788]",[0.02598937],87,"[0.00962689443606703, -0.4195236736216984, 7.108803319154858, -56.25002694760365, 240.4588519847407]",[8.35409593],100
