,calibName,chamber,splitDriftTime,diffJointPoint,para_smallRt,residual_smallRt,ndf_smallRt,para_largeRt,residual_largeRt,ndf_largeRt,para_res,residual_res,ndf_res
926,BIL_7_5,BIL5A13,98.26551034022681,-4.584444005129029e-05,"[0.04641368796944957, 0.06653673687723402]",[0.01370641],14,"[-5.95215026652971e-11, 1.233509185868195e-07, -0.00010052767439094964, 0.049803166214343775, 0.5926351534813048]",[0.02559034],87,"[-4.933639049299161e-05, -0.034211504008976074, 1.6341128375200344, -26.390478737044063, 226.94731068293027]",[7.97991368],100
927,BMF_6_-1,BMF1C12,98.56571047364909,-0.0005454323751550305,"[0.04637795725105576, 0.06772612097561324]",[0.0156059],14,"[-5.7403909231337535e-11, 1.1983725221135053e-07, -9.839389572697295e-05, 0.04917195766086461, 0.6383680143085594]",[0.02539825],87,"[7.179481947758888e-05, -0.038150357206627614, 1.6766950843456985, -26.555225727638806, 227.06193885703902]",[8.48959145],100
928,BMG_6_-1,BMG2C12,43.72915276851234,0.0006197432916565937,"[0.045781750168312596, 0.06913273038717443]",[0.01023238],26,"[1.7876710702090615e-09, -5.228597076104391e-07, -8.190146978737143e-05, 0.062347443323496024, -0.46085115149892747]",[0.00059411],75,"[-0.0004904481968056049, -0.0317533864411508, 1.6570292336155252, -26.55799917144159, 227.16514590196084]",[6.54278196],100
929,EOL_7_4,EOL4A13,98.86591060707137,0.00032099206312263817,"[0.046328146755678375, 0.06940871658931726]",[0.01849241],14,"[-5.473475040960919e-11, 1.1536576269388052e-07, -9.565397199586635e-05, 0.04835568685652984, 0.697986140695294]",[0.02516042],87,"[-9.709780422034838e-05, -0.03274073645887834, 1.6197377417980203, -26.337241397950535, 226.81504886306257]",[8.10755011],100
930,BIS_5_-7,BIS7C10,98.76584389593062,-0.0005098190119445789,"[0.0463498855326444, 0.06868285714285739]",[0.01718767],14,"[-5.588989516915384e-11, 1.17306606714907e-07, -9.684621838585473e-05, 0.048711372394981474, 0.6719452186116613]",[0.02529602],87,"[4.32363118113049e-05, -0.03748460850609749, 1.6739808400356448, -26.57444395469281, 227.12897953163846]",[8.32610091],100
931,BIL_7_-6,BIL6C13,98.46564376250834,0.0003596611377609804,"[0.04638235436064726, 0.06758857142857135]",[0.01538196],14,"[-5.766133797732003e-11, 1.2026552350589894e-07, -9.865447780972148e-05, 0.049249125956863336, 0.6327787131839088]",[0.02543319],87,"[5.064150778176323e-05, -0.03735084799618081, 1.666558344295123, -26.50821505580156, 227.01095125387965]",[8.5554844],100
932,BIS_4_4,BIS4A08,98.56571047364909,0.0005085165406111258,"[0.04636721666960472, 0.06808283664323728]",[0.01619416],14,"[-5.680690173885094e-11, 1.1884160481491153e-07, -9.77869989164816e-05, 0.048992305966088986, 0.6514284682459172]",[0.02535964],87,"[5.6676941338324426e-06, -0.03608262963512861, 1.6568258246225338, -26.502808558410567, 227.08723380780356]",[8.5534965],100
933,EEL_1_1,EEL1A01,98.66577718478986,-3.6852602582904126e-05,"[0.046358850257069886, 0.06837429059325117]",[0.01667729],14,"[-5.636029153725682e-11, 1.1809446042837782e-07, -9.732925129076577e-05, 0.048855556628072436, 0.6614028444036628]",[0.02531955],87,"[5.7086464759439906e-05, -0.03788449576337757, 1.6774597509886002, -26.58005806722292, 227.0927761469115]",[8.38571401],100
934,EMS_2_-5,EMS5C04,98.36557705136758,-0.0006445617540027371,"[0.04640569190953608, 0.06681087832247777]",[0.01413385],14,"[-5.90340863952108e-11, 1.2254574533596034e-07, -0.00010004069057017191, 0.04965934853333309, 0.6029830434045617]",[0.02551895],87,"[-9.562681126118613e-05, -0.03253274077245447, 1.6137771973293051, -26.30630122919977, 226.92670402843342]",[7.98387396],100
935,BIR_6_3,BIR3A11,98.56571047364909,0.00037696419700949946,"[0.04636876818253775, 0.06803428285409559]",[0.01611933],14,"[-5.688847135421747e-11, 1.1897721508455592e-07, -9.786900374102295e-05, 0.0490162782859502, 0.6497129730868949]",[0.02537676],87,"[3.8434135606179435e-05, -0.03692772019251485, 1.6625586652960438, -26.506152377267185, 227.073144952424]",[8.53831804],100
936,BMS_8_-3,BMS3C16,98.46564376250834,-0.0003494151937859513,"[0.04638982672480548, 0.06732638338450186]",[0.01497981],14,"[-5.806631265814855e-11, 1.209391082011837e-07, -9.906485417037187e-05, 0.04937107026305443, 0.6239097085287487]",[0.02546394],87,"[-2.5850678695561772e-05, -0.035094823711115185, 1.6457660001841514, -26.453240609865862, 227.06371104126956]",[8.47855202],100
937,BOS_1_5,BOS5A02,98.56571047364909,-0.0006300082046832856,"[0.04637891982919196, 0.06769686641799207]",[0.01558077],14,"[-5.743793450916754e-11, 1.1989395706529825e-07, -9.842901998630652e-05, 0.04918291370363562, 0.6375593218907396]",[0.0253969],87,"[7.558474569511851e-05, -0.038288556658095524, 1.6783790324123098, -26.562233218982637, 227.06357238453387]",[8.48992143],100
938,BMS_8_3,BMS3A16,98.16544362908606,0.0004585637040470658,"[0.04642151677407655, 0.06629127807834777]",[0.01333302],14,"[-5.999026471755923e-11, 1.2412693174729217e-07, -0.00010099749415433725, 0.04994122870337802, 0.5826443109163828]",[0.02559099],87,"[-0.00018639071429760407, -0.030146898266094464, 1.5979632659510719, -26.315739821845018, 227.09274265230533]",[7.43529955],100
939,BMS_8_-1,BMS1C16,98.56571047364909,0.00012799186534717677,"[0.04637093272598552, 0.06798092444330955]",[0.01599348],14,"[-5.702778472905567e-11, 1.1920996206611737e-07, -9.801118170456579e-05, 0.04905840059822637, 0.6466437376872898]",[0.02538985],87,"[3.542589049265138e-05, -0.03708375868411922, 1.6670856874626685, -26.531679554842505, 227.0836320420213]",[8.4855046],100
940,BMS_8_1,BMS1A16,98.46564376250834,0.0006539700652519187,"[0.04637905119224929, 0.06769429025131125]",[0.01555543],14,"[-5.747571485522474e-11, 1.1995767696904525e-07, -9.84680518055379e-05, 0.04919422419924711, 0.6367283825283445]",[0.02541962],87,"[7.896775213391669e-05, -0.038410546355741315, 1.6798489839690278, -26.568312507546207, 227.06532679132744]",[8.49311802],100
941,BIL_5_5,BIL5A09,98.46564376250834,0.00038525659787591593,"[0.04638183273072646, 0.06759713835068071]",[0.01541736],14,"[-5.762594821831187e-11, 1.2020733188486623e-07, -9.861988473570742e-05, 0.04923921396089837, 0.6334543346306091]",[0.02541583],87,"[4.716683049632895e-05, -0.037226407726477756, 1.6650678246021977, -26.502066216318767, 227.0090238254496]",[8.55289695],100
942,BIS_4_6,BIS6A08,98.66577718478986,-0.000523396959864364,"[0.04636388319911585, 0.06821373784513873]",[0.0164132],14,"[-5.6617384279428793e-11, 1.1852388192895129e-07, -9.759162337102819e-05, 0.04893364525037782, 0.6557137300513981]",[0.02534402],87,"[4.417364856753125e-05, -0.0374440826758431, 1.6728988305277137, -26.57079841181502, 227.14422269712614]",[8.49486578],100
943,BIR_6_1,BIR1A11,98.56571047364909,0.00023917997534894653,"[0.04636983602541628, 0.06800153936818094]",[0.01607957],14,"[-5.695077223289939e-11, 1.1908204210301914e-07, -9.79335606803157e-05, 0.049035470902782125, 0.6482886471271855]",[0.02537279],87,"[4.417686244894694e-05, -0.03713645661297381, 1.6650926968571582, -26.516663991425332, 227.07575278664643]",[8.54209392],100
944,BML_4_-5,BML5C07,98.16544362908606,0.00020421002652870612,"[0.0464241571950102, 0.06620947173318109]",[0.01318522],14,"[-6.01811590373857e-11, 1.244405591222296e-07, -0.00010118585429362048, 0.04999642483002297, 0.5786851662027548]",[0.0256226],87,"[-0.00016876234744146246, -0.030786910002022935, 1.6057282530346624, -26.347971682405976, 227.10091159396455]",[7.43580748],100
945,EOS_6_5,EOS5A12,99.16611074049366,0.0002032883819822473,"[0.04628688941407042, 0.07083306283592605]",[0.02098623],14,"[-5.279996450175147e-11, 1.1209586986699777e-07, -9.363152932262287e-05, 0.047746688671775506, 0.7428296197291998]",[0.02495843],87,"[-1.0258419845967443e-05, -0.03554751401818406, 1.6491121939018045, -26.445133330226763, 226.93351581392002]",[7.73868927],100
946,BIL_7_-4,BIL4C13,98.16544362908606,0.0002828863481800781,"[0.04642357968518496, 0.06621143239755255]",[0.01322306],14,"[-6.012431559485859e-11, 1.2434814589764467e-07, -0.00010113110090163568, 0.04998054535294399, 0.5798224403221139]",[0.02562164],87,"[-0.00017367538204958127, -0.03060722905200073, 1.603527778754259, -26.338704470298964, 227.09817739392165]",[7.43312438],100
947,BIS_5_-5,BIS5C10,98.76584389593062,0.00011944420113163545,"[0.04634349933721102, 0.06889494975992459]",[0.01754877],14,"[-5.555707600969878e-11, 1.1674846505968906e-07, -9.650416083448874e-05, 0.048609600792010016, 0.6793767902275845]",[0.02525165],87,"[-7.440724375581809e-06, -0.03596743426334133, 1.6598077940736908, -26.535158321420553, 227.13808623225935]",[8.3079665],100
948,BMF_6_-3,BMF3C12,98.56571047364909,-0.0005960021840936136,"[0.046378602092636695, 0.06771376491260823]",[0.01560318],14,"[-5.7428494856266214e-11, 1.198772511807305e-07, -9.841786534967197e-05, 0.04917920954225387, 0.6378507486077168]",[0.0254173],87,"[7.411199647822315e-05, -0.038235433262832734, 1.677739649140395, -26.559602727351432, 227.06289530825342]",[8.48828122],100
949,BOG_7_4,BOG8A14,100.16677785190126,-0.0003256328233112171,"[0.04608919323809141, 0.077222103964654]",[0.02980743],14,"[-4.7490404369397965e-11, 1.0303639957303026e-07, -8.798379052765903e-05, 0.04602847886648477, 0.8669811518210426]",[0.02460618],87,"[-9.291007731072526e-05, -0.03243544449392899, 1.6107926952215244, -26.28289743539512, 226.8211161873316]",[8.69278452],100
950,EOL_7_6,EOL6A13,99.16611074049366,-0.00010023511907242266,"[0.046289911713845215, 0.0707375511453385]",[0.02080795],14,"[-5.2942014685158974e-11, 1.1233622949459112e-07, -9.378020486265601e-05, 0.04779139940345292, 0.7395379083457538]",[0.02500585],87,"[4.127953093239804e-06, -0.03606866978946258, 1.6554155828017405, -26.471161252625766, 226.9397232694881]",[7.74156493],100
951,BMG_6_-3,BMG6C12,43.72915276851234,0.0006197432916565937,"[0.045781750168312596, 0.06913273038717443]",[0.01023238],26,"[1.7876710702090615e-09, -5.228597076104391e-07, -8.190146978737143e-05, 0.062347443323496024, -0.46085115149892747]",[0.00059411],75,"[-0.0004904481968056049, -0.0317533864411508, 1.6570292336155252, -26.55799917144159, 227.16514590196084]",[6.54278196],100
952,EES_2_2,EES2A04,98.36557705136758,0.00041230749177056936,"[0.04639519467095197, 0.0671670319444671]",[0.01467661],14,"[-5.84008270029492e-11, 1.214951730433222e-07, -9.940296356830996e-05, 0.0494710463573743, 0.6166560520358602]",[0.02548071],87,"[4.408990197768335e-05, -0.03750438090773187, 1.6727755724271918, -26.554302381056047, 227.10610080577953]",[8.37120094],100
953,BOS_3_5,BOS5A06,98.26551034022681,0.00023897628176872132,"[0.04641034123761745, 0.06665949745256035]",[0.01388327],14,"[-5.931419746189491e-11, 1.2300860767904788e-07, -0.00010032050945328082, 0.04974178839762659, 0.5970502582087638]",[0.02553829],87,"[-6.948219428462434e-05, -0.03348171118727504, 1.6252838368164242, -26.353989285166488, 226.9384370307626]",[7.97878384],100
954,BIS_6_4,BIS4A12,98.56571047364909,-0.000513800634267092,"[0.046377431114878194, 0.06775440069525794]",[0.01566392],14,"[-5.737047679233519e-11, 1.197814602855038e-07, -9.835979158537064e-05, 0.049161819393936566, 0.6390942937499965]",[0.02540083],87,"[6.826965643591172e-05, -0.038023765525706174, 1.67517972754928, -26.549045151558317, 227.06049535121252]",[8.48714438],100
955,EOL_1_-5,EOL5C01,98.46564376250834,0.0005603430858318603,"[0.04638035141220421, 0.06764378183943728]",[0.01548637],14,"[-5.753717700501685e-11, 1.200585259207235e-07, -9.852894065855915e-05, 0.04921252004073176, 0.635410609082537]",[0.02540747],87,"[8.532149639827007e-05, -0.038640788771531, 1.6826338956463307, -26.579802404631668, 227.06800818901465]",[8.49050219],100
956,EEL_3_1,EEL2A05,98.46564376250834,-0.0006153126853236657,"[0.046392368960382076, 0.06724843854754274]",[0.01484031],14,"[-5.823418817261804e-11, 1.2121818183700528e-07, -9.92340532766744e-05, 0.04942063875237446, 0.6203252198312158]",[0.02550495],87,"[-1.0596394970129189e-05, -0.03564817272080891, 1.65247136225347, -26.481014356363435, 227.0705717521244]",[8.48227054],100
957,BOL_2_6,BOL6A03,98.26551034022681,0.00023937130388151928,"[0.046410244434592254, 0.06666050257435929]",[0.01387755],14,"[-5.932032018792893e-11, 1.2301947195668415e-07, -0.00010032734167550983, 0.049743632885010464, 0.5969171313316909]",[0.02554606],87,"[-6.89262993042209e-05, -0.03350078645869565, 1.6255008656339067, -26.35483868613947, 226.93877599836978]",[7.97991392],100
958,EOS_3_-4,EOS4C06,98.26551034022681,0.00022686499230228918,"[0.046410676134019994, 0.06663660690445695]",[0.01386774],14,"[-5.933382742657808e-11, 1.2304140084309032e-07, -0.00010034081916206417, 0.04974810530076092, 0.5965942583188432]",[0.02553681],87,"[-6.696992691334263e-05, -0.03357181941815374, 1.6263610488810094, -26.358367354586008, 226.93933274259174]",[7.97816168],100
959,BOL_5_-6,BOL6C09,98.76584389593062,0.00020317629763422218,"[0.046343251284158025, 0.06889127669164348]",[0.0175874],14,"[-5.5508107844583895e-11, 1.1666590165737576e-07, -9.645360530116742e-05, 0.04859485933889673, 0.6804700330637882]",[0.025237],87,"[-1.1960806568389042e-05, -0.035803581130255925, 1.6578194455080937, -26.526835401933056, 227.135344292854]",[8.30718023],100
960,BOF_7_1,BOF1A14,98.86591060707137,0.0005743172020871157,"[0.04632511239556527, 0.06952843773432285]",[0.01862861],14,"[-5.461911916450054e-11, 1.1517123771451217e-07, -9.553382401714916e-05, 0.04831924751087618, 0.7006643527420381]",[0.02516418],87,"[-0.00010923722873366189, -0.03230117264764123, 1.614426929666634, -26.315395767343745, 226.8103964027216]",[8.10940566],100
961,EOL_5_4,EOL4A09,98.46564376250834,-0.00020300267414086193,"[0.04638779819937326, 0.06739378480582428]",[0.01506872],14,"[-5.798838357596933e-11, 1.208104403515838e-07, -9.898669592000899e-05, 0.049347509578113145, 0.6256014284996619]",[0.02545366],87,"[-3.375860758666188e-05, -0.03480766964212126, 1.642284544596515, -26.438852148784616, 227.06053325665056]",[8.4722307],100
962,BIL_1_1,BIL1A01,98.76584389593062,-0.0004353138341954832,"[0.04634929568864914, 0.06869361635423098]",[0.0172354],14,"[-5.584419336610679e-11, 1.1723067449062146e-07, -9.67999052720376e-05, 0.04869742575932669, 0.6729667143452452]",[0.02528537],87,"[3.8543185879442826e-05, -0.03731344662977114, 1.6718924373098152, -26.565692995616196, 227.1264516490938]",[8.32933993],100
963,BOS_5_3,BOS3A10,98.56571047364909,0.0004363915042118194,"[0.04636813381987777, 0.06805430622158629]",[0.01615773],14,"[-5.685073823941377e-11, 1.1891398738890527e-07, -9.783040439635209e-05, 0.049004879449907994, 0.6505354158848649]",[0.02536129],87,"[9.609571537218716e-06, -0.03622511075764568, 1.6585457151770784, -26.509899871884233, 227.08893746253005]",[8.55755026],100
964,BOL_7_-3,BOL3C13,98.56571047364909,-0.0004986228640655455,"[0.04637714556062427, 0.06775428571428595]",[0.01563629],14,"[-5.7390034458455195e-11, 1.1981453851202457e-07, -9.838047910739983e-05, 0.049168129311229734, 0.6386304233209119]",[0.02540262],87,"[7.080466032570607e-05, -0.038114081096791805, 1.676252786229826, -26.553425375044753, 227.0619273106256]",[8.48837866],100
965,BOS_5_-2,BOS2C10,98.66577718478986,0.0006249151924633267,"[0.04635209189570091, 0.06861170493405333]",[0.01707827],14,"[-5.598229355092733e-11, 1.1746216432308953e-07, -9.694253699015168e-05, 0.04874060344529344, 0.6697840149553936]",[0.0252795],87,"[5.28560385466183e-05, -0.037833376137934714, 1.6782032723043099, -26.591911330183326, 227.13332455376207]",[8.32227483],100
966,EOS_1_-1,EOS1C02,98.36557705136758,0.00045272669742413285,"[0.0463950280410046, 0.06716521286764453]",[0.01470997],14,"[-5.836869013360367e-11, 1.2144154195774475e-07, -9.937021500510381e-05, 0.049461339232039124, 0.6173642758591033]",[0.02547905],87,"[4.11745629814478e-05, -0.037397631631624864, 1.6714683670943047, -26.548820163169157, 227.10467424236822]",[8.37094231],100
967,EIL_6_3,EIL3A11,98.96597731821214,0.00029820241892242194,"[0.04631434595952556, 0.06988871643403377]",[0.0193168],14,"[-5.406885407019343e-11, 1.1424334088397182e-07, -9.496115564613448e-05, 0.04814720290625829, 0.71332187458019]",[0.02510049],87,"[-1.9606726667591007e-05, -0.03519774582955538, 1.644642481801533, -26.417751712238413, 226.8282586445251]",[8.01552631],100
968,EOS_2_1,EOS1A04,98.36557705136758,0.0001595558668077146,"[0.046397368921030274, 0.06709156141096789]",[0.01458288],14,"[-5.852797864818797e-11, 1.2170703091356127e-07, -9.95320684882456e-05, 0.049509108149208794, 0.613857188074582]",[0.02549266],87,"[3.383489032776927e-05, -0.03697907461525517, 1.6643898621742113, -26.508264847177998, 227.06004646856792]",[8.34176925],100
969,EOL_3_2,EOL2A05,98.26551034022681,0.0005019136632711252,"[0.04640786453280122, 0.06673986556871012]",[0.01404899],14,"[-5.913264862628528e-11, 1.2270811801048782e-07, -0.00010013846728999135, 0.04968809687430473, 0.6009365904532674]",[0.0255364],87,"[-8.640869338756669e-05, -0.03286671929949095, 1.6178185011600332, -26.32299511241314, 226.93056897873072]",[7.9794225],100
970,BEE_6_2,BEE2A12,98.96597731821214,0.0001771209597576373,"[0.04631524214482126, 0.06985727665784647]",[0.019256],14,"[-5.413088328444342e-11, 1.1434841203405223e-07, -9.502655135398708e-05, 0.0481670787263341, 0.7118356230673043]",[0.02512585],87,"[-1.2963801074782097e-05, -0.03543821737578691, 1.6475497521233022, -26.429781010050352, 226.831460270121]",[8.01165702],100
971,BIL_3_3,BIL3A05,98.36557705136758,0.00026160941491415457,"[0.046396947947315983, 0.06709361667219076]",[0.01459625],14,"[-5.84997082665399e-11, 1.2165830342906547e-07, -9.95015623695192e-05, 0.049500279635686324, 0.6145368690747225]",[0.02548399],87,"[3.192483829388271e-05, -0.036909111860982904, 1.6635328901636002, -26.504661724867592, 227.05899351194506]",[8.34336636],100
972,BML_8_-5,BML5C15,98.56571047364909,-0.00037553507651999496,"[0.046375878994157974, 0.0678048168316659]",[0.0157251],14,"[-5.7298495728866955e-11, 1.1966198168711558e-07, -9.828685756705303e-05, 0.04913984866556916, 0.6406945985274952]",[0.02538667],87,"[6.127673706336285e-05, -0.03776928896358847, 1.6720883462812304, -26.53625470580936, 227.05774399120565]",[8.48410485],100
973,EES_5_-2,EES2C10,98.46564376250834,0.00041528403022716986,"[0.04638143211728918, 0.06761426445250607]",[0.01542532],14,"[-5.760757649512618e-11, 1.201774452769709e-07, -9.860191758348093e-05, 0.04923373209981475, 0.6338544211874958]",[0.02542342],87,"[4.536621323967621e-05, -0.037160371642523414, 1.6642597504742067, -26.49871494165533, 227.00846866236708]",[8.55121157],100
974,BOL_6_2,BOL2A11,98.56571047364909,-0.0003073632973649154,"[0.04637541667602282, 0.06781582510349266]",[0.01575753],14,"[-5.727037523054825e-11, 1.196143802441243e-07, -9.825764022411146e-05, 0.049131357751703714, 0.6413241988081494]",[0.02540496],87,"[5.86346319092337e-05, -0.03767379520108644, 1.6709324007205746, -26.531422520759747, 227.0561439797679]",[8.48536637],100
975,BMS_4_-1,BMS1C08,98.56571047364909,0.0005028831378037779,"[0.046367470816988395, 0.06808326404318363]",[0.01619489],14,"[-5.68079059402155e-11, 1.1884310373351881e-07, -9.778778032968463e-05, 0.04899250285837851, 0.6514351566559674]",[0.02535745],87,"[5.6676941338324426e-06, -0.03608262963512861, 1.6568258246225338, -26.502808558410567, 227.08723380780356]",[8.5534965],100
976,EML_2_-3,EML3C03,98.46564376250834,0.00030664751300779614,"[0.04638283554304192, 0.06756859145230251]",[0.0153578],14,"[-5.767252389651332e-11, 1.2028430602946377e-07, -9.866604341103426e-05, 0.049252555913965206, 0.6325106210282322]",[0.02543745],87,"[5.140951058475216e-05, -0.03737947704657727, 1.6669130193354422, -26.50968204777952, 227.01101377908813]",[8.55391572],100
977,EIL_4_1,EIL1A07,98.46564376250834,-0.0004306838205678787,"[0.046390448508974315, 0.0673057142857136]",[0.0149532],14,"[-5.811197770812233e-11, 1.2101602671175757e-07, -9.91124524338383e-05, 0.049385452094344306, 0.6228452277369824]",[0.02548029],87,"[-2.1390412628206953e-05, -0.03525717987169443, 1.6477401349927159, -26.461428994650014, 227.06554523748395]",[8.47795188],100
978,BIL_5_-1,BIL1C09,98.76584389593062,-0.0006393929813430788,"[0.046351557363344405, 0.06862285714285749]",[0.01711643],14,"[-5.595240198276114e-11, 1.1741102250834369e-07, -9.6910291351342e-05, 0.04873073161567938, 0.6705390971083166]",[0.02527108],87,"[4.979035526451762e-05, -0.037721575596361114, 1.6768398298426601, -26.586201368472214, 227.1316380335715]",[8.32304239],100
979,EIL_1_-2,EIL2C01,98.36557705136758,0.00018654184118105377,"[0.04639769948165493, 0.06706767271893169]",[0.01454833],14,"[-5.854554286406623e-11, 1.2173521935337336e-07, -9.9548660680078e-05, 0.049514068028811864, 0.6135402778589133]",[0.02549568],87,"[3.6419103391909805e-05, -0.03707041999497961, 1.6654658517799619, -26.512603270840444, 227.06126027464546]",[8.34607663],100
980,EIS_5_2,EIS2A10,98.56571047364909,-4.345626499269173e-05,"[0.04637290309490399, 0.06788856678512996]",[0.01590822],14,"[-5.7107842817077905e-11, 1.1934437750314978e-07, -9.80941146108785e-05, 0.04908338516200225, 0.6447960731577703]",[0.02539714],87,"[4.371442436345784e-05, -0.03738274462026132, 1.6706817116522752, -26.5463864272979, 227.08665358573143]",[8.48788004],100
981,BEE_4_1,BEE1A08,98.86591060707137,-0.0002517272042377172,"[0.046333977255765144, 0.06922300915324733]",[0.01813839],14,"[-5.503775365024144e-11, 1.1587516167185008e-07, -9.596679446139237e-05, 0.04844891916833599, 0.6911810128874695]",[0.02520538],87,"[-0.00011074575648347692, -0.03230077872963005, 1.6146925137594565, -26.314516613224548, 226.79935541937226]",[8.20050559],100
982,EOL_1_1,EOL1A01,98.36557705136758,0.00010678559557053546,"[0.04639820607397707, 0.06705171852184529]",[0.01454862],14,"[-5.856623057065163e-11, 1.2177082483610438e-07, -9.95710104181662e-05, 0.04952065600417186, 0.6130306687356949]",[0.02550663],87,"[3.76405559382975e-05, -0.0371160410405483, 1.666032634298306, -26.514953782196304, 227.06131895471702]",[8.34403481],100
983,BIS_7_-1,BIS1C14,98.56571047364909,-0.00017558051589361412,"[0.046374314972967456, 0.06785143318795737]",[0.01580578],14,"[-5.720121415279544e-11, 1.194986945412263e-07, -9.818744373871578e-05, 0.04911109799712228, 0.6428021949684624]",[0.02539282],87,"[5.2949017374794655e-05, -0.03746747931926799, 1.6684328050951167, -26.521092975667464, 227.05376778777503]",[8.48282245],100
984,EIS_3_-2,EIS2C06,98.26551034022681,7.225780183794939e-05,"[0.046412271275057225, 0.06658857142857251]",[0.01379564],14,"[-5.943762198727157e-11, 1.232134389619943e-07, -0.00010044492054778455, 0.049778595602622364, 0.5944038697257743]",[0.02557036],87,"[-5.759183252799179e-05, -0.03391199667691239, 1.6304833540336983, -26.375440035113233, 226.94349290257]",[7.97902258],100
985,EIL_1_-3,EIL3C01,98.56571047364909,-0.00010061116803772308,"[0.04637338941294584, 0.06787441962343281]",[0.01587229],14,"[-5.715062875633838e-11, 1.1941543295927277e-07, -9.813726693544887e-05, 0.0490961737945303, 0.6438674148370349]",[0.0253957],87,"[4.75395502182963e-05, -0.03752261725363778, 1.6723897076281478, -26.553489932752065, 227.088165176855]",[8.48548751],100
986,BML_6_-1,BML1C11,98.56571047364909,-0.00010051141005629205,"[0.04637354345653193, 0.06788195985501315]",[0.01588507],14,"[-5.713338132812408e-11, 1.1938625285508722e-07, -9.811952010732784e-05, 0.049091191714697134, 0.6442352010537322]",[0.02540129],87,"[4.6088509984194635e-05, -0.03747095579654791, 1.671777816107775, -26.551034795460573, 227.0877128643035]",[8.48448439],100
987,BIS_2_1,BIS1A04,98.56571047364909,-0.00047040860379254923,"[0.04637708683724694, 0.06776285714285626]",[0.01567633],14,"[-5.7354309373542396e-11, 1.1975503301140084e-07, -9.834405732731034e-05, 0.04915720415968168, 0.6394380310610931]",[0.02541214],87,"[6.703849350501752e-05, -0.03797786040107736, 1.6746070803603779, -26.54661143383066, 227.0599993619365]",[8.48653304],100
988,EML_2_-2,EML2C03,98.46564376250834,0.00045172031714457717,"[0.046381286736162014, 0.06760767367071407]",[0.01544179],14,"[-5.759149502101671e-11, 1.20150043171692e-07, -9.858528312650632e-05, 0.04922920361364511, 0.6341792211824325]",[0.0254313],87,"[4.430983110381206e-05, -0.037122356162087075, 1.6638006431946084, -26.49677968566839, 227.00763492132592]",[8.55162241],100
989,BOL_6_3,BOL3A11,98.36557705136758,0.0006429294135337216,"[0.04639278224932958, 0.06724300305918263]",[0.01482233],14,"[-5.82533229828327e-11, 1.2125158406235288e-07, -9.925582033682494e-05, 0.04942760830656112, 0.6197924580880022]",[0.02547459],87,"[-8.271011569988624e-06, -0.03573282998921664, 1.6535027076131432, -26.485341107286665, 227.07193964977014]",[8.48575414],100
990,EEL_7_-2,EEL2C13,98.66577718478986,-0.0006679471536354953,"[0.046365768923536964, 0.06813429209820442]",[0.01631307],14,"[-5.6706063973204557e-11, 1.186728646748669e-07, -9.768343474471593e-05, 0.048961286038632035, 0.6537076739433041]",[0.02535333],87,"[-4.631376194916835e-06, -0.035709419304464515, 1.6523078286449204, -26.484085034500342, 227.08227505776503]",[8.55797209],100
991,BIL_3_2,BIL2A05,98.46564376250834,-0.0006372197418134107,"[0.04639257701640656, 0.06723521073927556]",[0.01485152],14,"[-5.822355522238072e-11, 1.2120131382176606e-07, -9.922487460925195e-05, 0.04941850360342976, 0.6204469224369328]",[0.02546368],87,"[-1.1133661783387603e-05, -0.03562921525572576, 1.6522464601408033, -26.480073032174882, 227.0700912148718]",[8.48221935],100
992,BML_8_-4,BML4C15,98.56571047364909,0.00025303665788012353,"[0.04636940956179935, 0.06803235297591181]",[0.01608392],14,"[-5.694133254751783e-11, 1.1906604056823985e-07, -9.792370584806616e-05, 0.049032583850707225, 0.6484945372801773]",[0.02537755],87,"[4.318775022354249e-05, -0.03710175963573104, 1.664690675639285, -26.515126906712542, 227.07581984568174]",[8.54080615],100
993,EIS_7_1,EIS1A14,98.56571047364909,-0.0002325023045308683,"[0.04637506467249731, 0.06782285714285835]",[0.01578072],14,"[-5.722626798062215e-11, 1.1954016484953496e-07, -9.821247638457167e-05, 0.04911843323396702, 0.6422734394547026]",[0.0253957],87,"[5.505961554524641e-05, -0.03754427087332767, 1.6693639835967542, -26.524910462546426, 227.0543233096706]",[8.48340492],100
994,EOL_3_3,EOL3A05,98.26551034022681,0.00020306366338562754,"[0.046410646799286935, 0.06664504922264705]",[0.01385008],14,"[-5.935422005341277e-11, 1.2307583391375719e-07, -0.00010036196144242025, 0.04975418046855587, 0.5961524186118256]",[0.02555868],87,"[-6.517834725579539e-05, -0.03363634866098167, 1.6271388073773057, -26.361614692736737, 226.9405841045058]",[7.97758211],100
995,EIL_6_2,EIL2A11,98.56571047364909,0.00013303322930102723,"[0.04637089897951221, 0.06796285248249728]",[0.01602087],14,"[-5.700668339869089e-11, 1.1917534801237593e-07, -9.799068016148088e-05, 0.04905252284638054, 0.6470387033208651]",[0.02538142],87,"[3.3405932455412006e-05, -0.03701038864640792, 1.6661903030834984, -26.527871746222257, 227.08210324573412]",[8.48511857],100
